PlanName,PlanningDept,Site_SK,SiteName,AssetType,Class,EqmtFleet_RowID,assetSubclass,Dig Config,Grouped_Fleet,OperatingMode,Circuit_Name,splitWeekName,fromDate,toDate,yearMonthPK,metricName,metricValue
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-05///22A,2027-05-31T00:00:00,2027-05-31T00:00:00,2027-05,Calendar Time,24.000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-05///22A,2027-05-31T00:00:00,2027-05-31T00:00:00,2027-05,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-05///22A,2027-05-31T00:00:00,2027-05-31T00:00:00,2027-05,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///22B,2027-06-01T00:00:00,2027-06-06T00:00:00,2027-06,Calendar Time,144.0000000000001
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///22B,2027-06-01T00:00:00,2027-06-06T00:00:00,2027-06,Scheduled Loss,2.0000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///22B,2027-06-01T00:00:00,2027-06-06T00:00:00,2027-06,Scheduled Loss Percentage,1.3888888888888888
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///23,2027-06-07T00:00:00,2027-06-13T00:00:00,2027-06,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///23,2027-06-07T00:00:00,2027-06-13T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///23,2027-06-07T00:00:00,2027-06-13T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///24,2027-06-14T00:00:00,2027-06-20T00:00:00,2027-06,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///24,2027-06-14T00:00:00,2027-06-20T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///24,2027-06-14T00:00:00,2027-06-20T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///25,2027-06-21T00:00:00,2027-06-27T00:00:00,2027-06,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///25,2027-06-21T00:00:00,2027-06-27T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///25,2027-06-21T00:00:00,2027-06-27T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///26A,2027-06-28T00:00:00,2027-06-30T00:00:00,2027-06,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///26A,2027-06-28T00:00:00,2027-06-30T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-06///26A,2027-06-28T00:00:00,2027-06-30T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///26B,2027-07-01T00:00:00,2027-07-04T00:00:00,2027-07,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///26B,2027-07-01T00:00:00,2027-07-04T00:00:00,2027-07,Scheduled Loss,90.00000000000007
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///26B,2027-07-01T00:00:00,2027-07-04T00:00:00,2027-07,Scheduled Loss Percentage,93.75
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///27,2027-07-05T00:00:00,2027-07-11T00:00:00,2027-07,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///27,2027-07-05T00:00:00,2027-07-11T00:00:00,2027-07,Scheduled Loss,36.00000000000003
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///27,2027-07-05T00:00:00,2027-07-11T00:00:00,2027-07,Scheduled Loss Percentage,21.428571428571427
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///28,2027-07-12T00:00:00,2027-07-18T00:00:00,2027-07,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///28,2027-07-12T00:00:00,2027-07-18T00:00:00,2027-07,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///28,2027-07-12T00:00:00,2027-07-18T00:00:00,2027-07,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///29,2027-07-19T00:00:00,2027-07-25T00:00:00,2027-07,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///29,2027-07-19T00:00:00,2027-07-25T00:00:00,2027-07,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///29,2027-07-19T00:00:00,2027-07-25T00:00:00,2027-07,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///30A,2027-07-26T00:00:00,2027-07-31T00:00:00,2027-07,Calendar Time,144.0000000000001
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///30A,2027-07-26T00:00:00,2027-07-31T00:00:00,2027-07,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-07///30A,2027-07-26T00:00:00,2027-07-31T00:00:00,2027-07,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///30B,2027-08-01T00:00:00,2027-08-01T00:00:00,2027-08,Calendar Time,24.000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///30B,2027-08-01T00:00:00,2027-08-01T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///30B,2027-08-01T00:00:00,2027-08-01T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///31,2027-08-02T00:00:00,2027-08-08T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///31,2027-08-02T00:00:00,2027-08-08T00:00:00,2027-08,Scheduled Loss,2.0000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///31,2027-08-02T00:00:00,2027-08-08T00:00:00,2027-08,Scheduled Loss Percentage,1.1904761904761905
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///32,2027-08-09T00:00:00,2027-08-15T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///32,2027-08-09T00:00:00,2027-08-15T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///32,2027-08-09T00:00:00,2027-08-15T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///33,2027-08-16T00:00:00,2027-08-22T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///33,2027-08-16T00:00:00,2027-08-22T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///33,2027-08-16T00:00:00,2027-08-22T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///34,2027-08-23T00:00:00,2027-08-29T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///34,2027-08-23T00:00:00,2027-08-29T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///34,2027-08-23T00:00:00,2027-08-29T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///35A,2027-08-30T00:00:00,2027-08-31T00:00:00,2027-08,Calendar Time,48.000000000000036
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///35A,2027-08-30T00:00:00,2027-08-31T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-08///35A,2027-08-30T00:00:00,2027-08-31T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///35B,2027-09-01T00:00:00,2027-09-05T00:00:00,2027-09,Calendar Time,120.0000000000001
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///35B,2027-09-01T00:00:00,2027-09-05T00:00:00,2027-09,Scheduled Loss,2.0000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///35B,2027-09-01T00:00:00,2027-09-05T00:00:00,2027-09,Scheduled Loss Percentage,1.6666666666666667
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///36,2027-09-06T00:00:00,2027-09-12T00:00:00,2027-09,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///36,2027-09-06T00:00:00,2027-09-12T00:00:00,2027-09,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///36,2027-09-06T00:00:00,2027-09-12T00:00:00,2027-09,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///37,2027-09-13T00:00:00,2027-09-19T00:00:00,2027-09,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///37,2027-09-13T00:00:00,2027-09-19T00:00:00,2027-09,Scheduled Loss,12.000000000000009
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///37,2027-09-13T00:00:00,2027-09-19T00:00:00,2027-09,Scheduled Loss Percentage,7.142857142857142
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///38,2027-09-20T00:00:00,2027-09-26T00:00:00,2027-09,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///38,2027-09-20T00:00:00,2027-09-26T00:00:00,2027-09,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///38,2027-09-20T00:00:00,2027-09-26T00:00:00,2027-09,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///39A,2027-09-27T00:00:00,2027-09-30T00:00:00,2027-09,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///39A,2027-09-27T00:00:00,2027-09-30T00:00:00,2027-09,Scheduled Loss,18.000000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-09///39A,2027-09-27T00:00:00,2027-09-30T00:00:00,2027-09,Scheduled Loss Percentage,18.75
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///39B,2027-10-01T00:00:00,2027-10-03T00:00:00,2027-10,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///39B,2027-10-01T00:00:00,2027-10-03T00:00:00,2027-10,Scheduled Loss,72.00000000000006
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///39B,2027-10-01T00:00:00,2027-10-03T00:00:00,2027-10,Scheduled Loss Percentage,100
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///40,2027-10-04T00:00:00,2027-10-10T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///40,2027-10-04T00:00:00,2027-10-10T00:00:00,2027-10,Scheduled Loss,30.000000000000025
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///40,2027-10-04T00:00:00,2027-10-10T00:00:00,2027-10,Scheduled Loss Percentage,17.857142857142858
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///41,2027-10-11T00:00:00,2027-10-17T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///41,2027-10-11T00:00:00,2027-10-17T00:00:00,2027-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///41,2027-10-11T00:00:00,2027-10-17T00:00:00,2027-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///42,2027-10-18T00:00:00,2027-10-24T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///42,2027-10-18T00:00:00,2027-10-24T00:00:00,2027-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///42,2027-10-18T00:00:00,2027-10-24T00:00:00,2027-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///43,2027-10-25T00:00:00,2027-10-31T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///43,2027-10-25T00:00:00,2027-10-31T00:00:00,2027-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-10///43,2027-10-25T00:00:00,2027-10-31T00:00:00,2027-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///44,2027-11-01T00:00:00,2027-11-07T00:00:00,2027-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///44,2027-11-01T00:00:00,2027-11-07T00:00:00,2027-11,Scheduled Loss,2.0000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///44,2027-11-01T00:00:00,2027-11-07T00:00:00,2027-11,Scheduled Loss Percentage,1.1904761904761905
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///45,2027-11-08T00:00:00,2027-11-14T00:00:00,2027-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///45,2027-11-08T00:00:00,2027-11-14T00:00:00,2027-11,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///45,2027-11-08T00:00:00,2027-11-14T00:00:00,2027-11,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///46,2027-11-15T00:00:00,2027-11-21T00:00:00,2027-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///46,2027-11-15T00:00:00,2027-11-21T00:00:00,2027-11,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///46,2027-11-15T00:00:00,2027-11-21T00:00:00,2027-11,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///47,2027-11-22T00:00:00,2027-11-28T00:00:00,2027-11,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///47,2027-11-22T00:00:00,2027-11-28T00:00:00,2027-11,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///47,2027-11-22T00:00:00,2027-11-28T00:00:00,2027-11,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///48A,2027-11-29T00:00:00,2027-11-30T00:00:00,2027-11,Calendar Time,48.000000000000036
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///48A,2027-11-29T00:00:00,2027-11-30T00:00:00,2027-11,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-11///48A,2027-11-29T00:00:00,2027-11-30T00:00:00,2027-11,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///48B,2027-12-01T00:00:00,2027-12-05T00:00:00,2027-12,Calendar Time,120.0000000000001
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///48B,2027-12-01T00:00:00,2027-12-05T00:00:00,2027-12,Scheduled Loss,2.0000000000000018
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///48B,2027-12-01T00:00:00,2027-12-05T00:00:00,2027-12,Scheduled Loss Percentage,1.6666666666666667
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///49,2027-12-06T00:00:00,2027-12-12T00:00:00,2027-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///49,2027-12-06T00:00:00,2027-12-12T00:00:00,2027-12,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///49,2027-12-06T00:00:00,2027-12-12T00:00:00,2027-12,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///50,2027-12-13T00:00:00,2027-12-19T00:00:00,2027-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///50,2027-12-13T00:00:00,2027-12-19T00:00:00,2027-12,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///50,2027-12-13T00:00:00,2027-12-19T00:00:00,2027-12,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///51,2027-12-20T00:00:00,2027-12-26T00:00:00,2027-12,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///51,2027-12-20T00:00:00,2027-12-26T00:00:00,2027-12,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///51,2027-12-20T00:00:00,2027-12-26T00:00:00,2027-12,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///52A,2027-12-27T00:00:00,2027-12-31T00:00:00,2027-12,Calendar Time,120.0000000000001
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///52A,2027-12-27T00:00:00,2027-12-31T00:00:00,2027-12,Scheduled Loss,42.000000000000036
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC1,2027-12///52A,2027-12-27T00:00:00,2027-12-31T00:00:00,2027-12,Scheduled Loss Percentage,35
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///40B,2026-10-01T00:00:00,2026-10-04T00:00:00,2026-10,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///40B,2026-10-01T00:00:00,2026-10-04T00:00:00,2026-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///40B,2026-10-01T00:00:00,2026-10-04T00:00:00,2026-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///41,2026-10-05T00:00:00,2026-10-11T00:00:00,2026-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///41,2026-10-05T00:00:00,2026-10-11T00:00:00,2026-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///41,2026-10-05T00:00:00,2026-10-11T00:00:00,2026-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///42,2026-10-12T00:00:00,2026-10-18T00:00:00,2026-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///42,2026-10-12T00:00:00,2026-10-18T00:00:00,2026-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///42,2026-10-12T00:00:00,2026-10-18T00:00:00,2026-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Brockman 4,205,Brockman 4,Plant,Primary Crusher,,Feed,,,,B4 PC2,2026-10///43,2026-10-19T00:00:00,2026-10-25T00:00:00,2026-10,Calendar Time,168.00000000000014
